USER_ID,SIGNUP_DATE,SIGNUP_CHANNEL,EMAIL_TYPE,JOB_TITLE,COUNTRY,M1_RETAINED
7.26434E+17,2030-06-28 0:00,direct,Personal,designer,Belarus,1
7.33807E+17,2030-07-18 0:00,direct,Personal,developer,Netherlands,1
7.23701E+17,2030-06-21 0:00,search,Personal,designer,United States,0
7.20567E+17,2030-06-12 0:00,search,Personal,designer,Nepal,1
7.07827E+17,2030-05-08 0:00,search,Personal,designer,Ukraine,1
6.8683E+17,2030-03-11 0:00,direct,Personal,developer,Japan,1
6.79878E+17,2030-02-20 0:00,direct,Education,designer,Australia,1
6.76915E+17,2030-02-11 0:00,search,Personal,designer,United States,1
6.72055E+17,2030-01-29 0:00,search,Personal,designer,Pakistan,0
6.66842E+17,2030-01-15 0:00,direct,Personal,developer,United States,0
6.64073E+17,2030-01-07 0:00,direct,Business,developer,United Kingdom,1
6.8823E+17,2030-03-15 0:00,direct,Personal,developer,Colombia,0
7.87322E+17,2030-12-13 0:00,invites,Business,developer,Canada,0
7.89504E+17,2030-12-19 0:00,shares,Personal,developer,Brazil,0
7.65865E+17,2030-10-15 0:00,shares,Personal,designer,Russia,1
7.63758E+17,2030-10-09 0:00,invites,Business,developer,Serbia,1
7.63381E+17,2030-10-08 0:00,shares,Personal,marketer,Japan,0
7.71495E+17,2030-10-30 0:00,product_referral,Personal,other,United States,0
7.47924E+17,2030-08-26 0:00,shares,Business,other,Russia,1
7.51469E+17,2030-09-05 0:00,search,Business,developer,Canada,1
7.43948E+17,2030-08-15 0:00,invites,Business,designer,Germany,1
7.32158E+17,2030-07-14 0:00,search,Business,marketer,Sweden,0
7.3106E+17,2030-07-11 0:00,search,Business,developer,Belarus,0
7.28703E+17,2030-07-04 0:00,search,Personal,developer,United Kingdom,0
7.12136E+17,2030-05-20 0:00,search,Personal,designer,Australia,0
6.77945E+17,2030-02-14 0:00,social,Personal,developer,India,0
6.70056E+17,2030-01-24 0:00,search,Personal,designer,Brazil,0
7.65127E+17,2030-10-13 0:00,search,Business,other,Israel,0
7.34024E+17,2030-07-19 0:00,search,Business,developer,Romania,0
7.83638E+17,2030-12-03 0:00,invites,Business,developer,Finland,1
7.75284E+17,2030-11-10 0:00,direct,Personal,other,Israel,0
7.73243E+17,2030-11-04 0:00,direct,Personal,designer,Spain,0
7.59671E+17,2030-09-28 0:00,shares,Personal,marketer,Russia,0
7.22718E+17,2030-06-18 0:00,invites,Business,developer,India,0
7.14183E+17,2030-05-25 0:00,search,Personal,other,Germany,1
7.23548E+17,2030-06-20 0:00,search,Personal,developer,France,0
7.10436E+17,2030-05-15 0:00,direct,Business,other,France,0
7.13756E+17,2030-05-24 0:00,invites,Personal,other,Israel,0
6.76783E+17,2030-02-11 0:00,shares,Personal,other,Italy,1
6.62939E+17,2030-01-04 0:00,direct,Personal,designer,India,0
7.25365E+17,2030-06-25 0:00,invites,Business,other,Brazil,1
7.15922E+17,2030-05-30 0:00,search,Personal,other,Turkey,0
7.1712E+17,2030-06-02 0:00,search,Personal,marketer,Russia,0
7.00803E+17,2030-04-18 0:00,search,Personal,designer,Russia,0
6.98432E+17,2030-04-12 0:00,search,Personal,designer,Japan,0
6.80345E+17,2030-02-21 0:00,direct,Personal,developer,Russia,0
6.70597E+17,2030-01-25 0:00,invites,Personal,marketer,Brazil,0
6.95141E+17,2030-04-03 0:00,search,Personal,designer,Russia,0
6.95288E+17,2030-04-03 0:00,product_referral,Personal,designer,United States,0
7.77376E+17,2030-11-16 0:00,shares,Personal,project-manager,United States,1
7.83221E+17,2030-12-02 0:00,invites,Business,developer,Taiwan,0
7.51679E+17,2030-09-06 0:00,search,Personal,designer,Japan,1
7.48576E+17,2030-08-28 0:00,search,Personal,project-manager,Brazil,0
7.51677E+17,2030-09-06 0:00,direct,Personal,designer,Japan,0
7.37004E+17,2030-07-27 0:00,shares,Personal,developer,United States,0
7.28325E+17,2030-07-03 0:00,direct,Personal,designer,Russia,1
7.35307E+17,2030-07-23 0:00,invites,Business,developer,China,0
7.53213E+17,2030-09-10 0:00,direct,Personal,other,Poland,0
7.49432E+17,2030-08-31 0:00,direct,Personal,designer,Philippines,0
7.01366E+17,2030-04-20 0:00,shares,Business,marketer,India,0
7.70488E+17,2030-10-28 0:00,direct,Personal,designer,Vietnam,1
7.25293E+17,2030-06-25 0:00,invites,Personal,designer,United Kingdom,0
7.25717E+17,2030-06-26 0:00,direct,Personal,designer,Belgium,0
7.73533E+17,2030-11-05 0:00,invites,Business,designer,United Kingdom,0
7.82296E+17,2030-11-29 0:00,search,Personal,developer,Czechia,0
7.88605E+17,2030-12-17 0:00,invites,Personal,developer,Japan,0
7.67368E+17,2030-10-19 0:00,direct,Personal,other,North Macedonia,0
6.9983E+17,2030-04-16 0:00,shares,Personal,marketer,Russia,0
7.02822E+17,2030-04-24 0:00,invites,Business,other,United Kingdom,0
7.65225E+17,2030-10-13 0:00,direct,Personal,developer,Romania,0
7.41301E+17,2030-08-08 0:00,shares,Personal,designer,United States,0
7.78186E+17,2030-11-18 0:00,search,Personal,project-manager,United Kingdom,0
7.10025E+17,2030-05-14 0:00,direct,Personal,designer,South Korea,0
7.04066E+17,2030-04-27 0:00,direct,Personal,other,Russia,0
6.69745E+17,2030-01-23 0:00,search,Personal,designer,Singapore,0
7.71349E+17,2030-10-30 0:00,shares,Personal,designer,India,0
7.44314E+17,2030-08-16 0:00,direct,Personal,designer,Colombia,0
7.86918E+17,2030-12-12 0:00,invites,Business,developer,North Macedonia,0
7.76521E+17,2030-11-13 0:00,search,Personal,other,France,0
7.64429E+17,2030-10-11 0:00,search,Personal,designer,Russia,0
7.86181E+17,2030-12-10 0:00,direct,Personal,other,Germany,0
7.64816E+17,2030-10-12 0:00,direct,Personal,other,United Kingdom,0
7.27938E+17,2030-07-02 0:00,direct,Personal,developer,Germany,0
7.78292E+17,2030-11-18 0:00,direct,Business,marketer,Ukraine,0
7.40972E+17,2030-08-07 0:00,shares,Personal,developer,Russia,0
7.19893E+17,2030-06-10 0:00,shares,Business,marketer,India,0
7.7462E+17,2030-11-08 0:00,direct,Personal,other,Vietnam,1
7.86021E+17,2030-12-10 0:00,search,Business,designer,United States,1
7.77029E+17,2030-11-15 0:00,direct,Personal,developer,Vietnam,0
7.68321E+17,2030-10-22 0:00,direct,Personal,other,India,1
7.6599E+17,2030-10-15 0:00,invites,Personal,developer,United States,1
7.45731E+17,2030-08-20 0:00,search,Personal,other,India,0
6.85132E+17,2030-03-06 0:00,search,Personal,designer,Italy,0
7.68136E+17,2030-10-21 0:00,direct,Personal,designer,Ukraine,1
7.63379E+17,2030-10-08 0:00,search,Business,designer,France,1
7.84578E+17,2030-12-06 0:00,direct,Personal,designer,Japan,1
7.64168E+17,2030-10-10 0:00,search,Personal,developer,Brazil,1
7.89071E+17,2030-12-18 0:00,shares,Business,marketer,Russia,1
7.56856E+17,2030-09-20 0:00,direct,Personal,other,Ukraine,0
7.48203E+17,2030-08-27 0:00,search,Personal,designer,Russia,0
7.35546E+17,2030-07-23 0:00,direct,Business,marketer,United States,1
7.18403E+17,2030-06-06 0:00,direct,Personal,designer,Nigeria,1
7.15948E+17,2030-05-30 0:00,search,Business,designer,Russia,1
7.42488E+17,2030-08-11 0:00,search,Personal,designer,United States,0
7.23983E+17,2030-06-21 0:00,product_referral,Personal,developer,Mexico,0
7.14753E+17,2030-05-27 0:00,search,Personal,designer,Russia,0
6.77658E+17,2030-02-13 0:00,social,Personal,developer,India,1
6.71421E+17,2030-01-27 0:00,search,Personal,marketer,Guadeloupe,1
6.78099E+17,2030-02-15 0:00,product_referral,Personal,designer,Russia,1
7.30658E+17,2030-07-10 0:00,shares,Personal,designer,Japan,1
7.68116E+17,2030-10-21 0:00,search,Business,project-manager,South Africa,0
7.45597E+17,2030-08-20 0:00,search,Business,other,Poland,1
7.27404E+17,2030-07-01 0:00,direct,Personal,designer,Russia,1
7.35482E+17,2030-07-23 0:00,search,Personal,designer,India,0
7.27563E+17,2030-07-01 0:00,direct,Personal,designer,United States,0
7.00042E+17,2030-04-16 0:00,direct,Business,developer,United States,0
6.81894E+17,2030-02-25 0:00,product_referral,Personal,designer,Russia,1
7.01839E+17,2030-04-21 0:00,direct,Personal,designer,Russia,0
6.8107E+17,2030-02-23 0:00,search,Business,designer,Malaysia,1
6.69507E+17,2030-01-22 0:00,search,Personal,other,Russia,1
6.72105E+17,2030-01-29 0:00,invites,Education,designer,United States,1
6.82625E+17,2030-02-27 0:00,direct,Personal,other,United States,0
6.62965E+17,2030-01-04 0:00,search,Personal,other,Russia,1
6.79772E+17,2030-02-19 0:00,social,Personal,designer,Germany,0
7.75125E+17,2030-11-09 0:00,search,Personal,developer,United Kingdom,0
7.52622E+17,2030-09-08 0:00,direct,Business,other,Mexico,1
7.08765E+17,2030-05-10 0:00,search,Personal,designer,Germany,0
7.1743E+17,2030-06-03 0:00,invites,Personal,developer,Russia,1
7.89105E+17,2030-12-18 0:00,invites,Business,developer,Russia,1
7.83977E+17,2030-12-04 0:00,direct,Personal,project-manager,Russia,1
7.75651E+17,2030-11-11 0:00,shares,Personal,developer,India,1
7.84427E+17,2030-12-05 0:00,invites,Business,marketer,Iceland,0
7.68026E+17,2030-10-21 0:00,direct,Business,developer,Hong Kong,1
7.7446E+17,2030-11-08 0:00,direct,Business,other,Japan,0
7.50384E+17,2030-09-02 0:00,invites,Business,developer,United Kingdom,1
7.58255E+17,2030-09-24 0:00,search,Personal,other,Belgium,0
7.17777E+17,2030-06-04 0:00,direct,Education,developer,United States,1
7.4171E+17,2030-08-09 0:00,product_referral,Personal,designer,United States,0
7.43174E+17,2030-08-13 0:00,shares,Personal,designer,Turkey,0
7.25097E+17,2030-06-24 0:00,shares,Personal,designer,Russia,0
6.64074E+17,2030-01-07 0:00,shares,Personal,developer,Israel,1
6.87551E+17,2030-03-13 0:00,search,Personal,developer,Indonesia,0
7.0291E+17,2030-04-24 0:00,direct,Personal,designer,Poland,0
7.88522E+17,2030-12-16 0:00,direct,Personal,designer,Russia,0
7.48089E+17,2030-08-27 0:00,shares,Personal,developer,Vietnam,1
7.75976E+17,2030-11-12 0:00,direct,Personal,developer,Belarus,0
7.46409E+17,2030-08-22 0:00,invites,Business,designer,Brazil,1
7.45976E+17,2030-08-21 0:00,direct,Business,designer,China,0
7.47766E+17,2030-08-26 0:00,invites,Business,developer,Germany,0
7.43086E+17,2030-08-13 0:00,shares,Business,project-manager,India,1
7.42631E+17,2030-08-12 0:00,search,Personal,designer,India,0
7.28906E+17,2030-07-05 0:00,direct,Personal,designer,Russia,0
7.084E+17,2030-05-09 0:00,invites,Business,developer,United States,1
7.20592E+17,2030-06-12 0:00,search,Business,designer,India,0
6.79587E+17,2030-02-19 0:00,shares,Business,developer,India,1
6.91635E+17,2030-03-24 0:00,product_referral,Personal,other,Russia,0
6.94136E+17,2030-03-31 0:00,search,Personal,other,France,0
6.82599E+17,2030-02-27 0:00,search,Personal,developer,Brazil,0
6.70132E+17,2030-01-24 0:00,invites,Business,developer,India,1
6.80615E+17,2030-02-22 0:00,shares,Personal,designer,Thailand,1
7.64873E+17,2030-10-12 0:00,search,Personal,other,United States,0
7.46086E+17,2030-08-21 0:00,direct,Personal,developer,Nigeria,0
7.2096E+17,2030-06-13 0:00,shares,Personal,developer,Belarus,1
6.93056E+17,2030-03-28 0:00,shares,Personal,developer,Belarus,0
6.69159E+17,2030-01-21 0:00,shares,Business,designer,India,1
7.71865E+17,2030-10-31 0:00,search,Personal,designer,Australia,0
7.56522E+17,2030-09-19 0:00,shares,Personal,project-manager,Ukraine,1
7.56515E+17,2030-09-19 0:00,direct,Personal,designer,Canada,0
7.44614E+17,2030-08-17 0:00,search,Personal,marketer,Russia,0
7.30311E+17,2030-07-09 0:00,direct,Personal,designer,South Korea,0
7.20304E+17,2030-06-11 0:00,search,Business,marketer,Russia,0
7.18185E+17,2030-06-05 0:00,direct,Personal,designer,Poland,0
6.86702E+17,2030-03-10 0:00,direct,Personal,other,Germany,0
7.43106E+17,2030-08-13 0:00,search,Personal,designer,Russia,0
7.83047E+17,2030-12-01 0:00,invites,Personal,other,United Kingdom,1
7.84019E+17,2030-12-04 0:00,search,Personal,designer,Philippines,0
7.69195E+17,2030-10-24 0:00,direct,Business,designer,Ukraine,0
7.70569E+17,2030-10-28 0:00,product_referral,Personal,designer,United Kingdom,1
7.60452E+17,2030-09-30 0:00,invites,Personal,marketer,Russia,0
7.51349E+17,2030-09-05 0:00,search,Personal,marketer,Belarus,0
7.15181E+17,2030-05-28 0:00,search,Personal,developer,Armenia,0
6.85218E+17,2030-03-06 0:00,shares,Personal,designer,Belarus,0
6.78625E+17,2030-02-16 0:00,direct,Personal,designer,Ukraine,0
7.33964E+17,2030-07-19 0:00,product_referral,Business,other,Japan,0
7.58581E+17,2030-09-25 0:00,direct,Personal,designer,Brazil,0
7.64768E+17,2030-10-12 0:00,direct,Personal,designer,Japan,0
7.15588E+17,2030-05-29 0:00,shares,Business,project-manager,Ukraine,1
7.06945E+17,2030-05-05 0:00,search,Personal,developer,Bangladesh,0
7.90292E+17,2030-12-21 0:00,search,Personal,project-manager,Egypt,0
7.83894E+17,2030-12-04 0:00,search,Business,marketer,Canada,1
7.36584E+17,2030-07-26 0:00,invites,Business,other,Czechia,0
7.45316E+17,2030-08-19 0:00,product_referral,Business,developer,India,0
7.11122E+17,2030-05-17 0:00,shares,Personal,project-manager,Japan,0
7.68853E+17,2030-10-23 0:00,search,Personal,other,India,0
7.45904E+17,2030-08-21 0:00,search,Personal,designer,France,0
7.86582E+17,2030-12-11 0:00,shares,Personal,marketer,Russia,0
7.73624E+17,2030-11-05 0:00,product_referral,Personal,designer,Russia,0
7.22351E+17,2030-06-17 0:00,invites,Personal,other,Kyrgyzstan,0
7.47891E+17,2030-08-26 0:00,search,Business,developer,Canada,0
7.7723E+17,2030-11-15 0:00,product_referral,Personal,developer,Thailand,0
7.5399E+17,2030-09-12 0:00,product_referral,Personal,designer,China,0
7.23379E+17,2030-06-20 0:00,search,Business,designer,South Korea,0
7.89416E+17,2030-12-19 0:00,search,Personal,developer,China,0
7.1843E+17,2030-06-06 0:00,shares,Business,other,United States,0
7.45488E+17,2030-08-20 0:00,shares,Personal,developer,India,0
7.65433E+17,2030-10-14 0:00,direct,Personal,other,India,0
7.62059E+17,2030-10-04 0:00,search,Personal,designer,Ukraine,1
7.71344E+17,2030-10-30 0:00,direct,Personal,developer,Vietnam,1
7.55453E+17,2030-09-16 0:00,direct,Business,designer,Spain,1
7.8284E+17,2030-12-01 0:00,search,Personal,developer,India,1
7.62017E+17,2030-10-04 0:00,product_referral,Business,developer,Mexico,1
7.63385E+17,2030-10-08 0:00,search,Personal,other,Russia,0
7.40473E+17,2030-08-06 0:00,direct,Education,other,Japan,0
7.04694E+17,2030-04-29 0:00,social,Business,marketer,Netherlands,0
7.7857E+17,2030-11-19 0:00,shares,Business,designer,India,1
7.83393E+17,2030-12-02 0:00,search,Personal,designer,Russia,0
7.8623E+17,2030-12-10 0:00,invites,Personal,designer,France,1
7.89873E+17,2030-12-20 0:00,direct,Personal,other,Russia,0
7.57048E+17,2030-09-21 0:00,product_referral,Personal,developer,Brazil,0
7.44151E+17,2030-08-16 0:00,search,Business,developer,Russia,1
7.46646E+17,2030-08-23 0:00,search,Personal,designer,Russia,0
7.33265E+17,2030-07-17 0:00,search,Personal,designer,Ukraine,1
7.10904E+17,2030-05-16 0:00,direct,Personal,developer,United Kingdom,1
6.9446E+17,2030-04-01 0:00,direct,Personal,designer,Thailand,0
6.97859E+17,2030-04-10 0:00,search,Personal,designer,Russia,0
6.67874E+17,2030-01-17 0:00,search,Personal,developer,Saudi Arabia,0
7.93349E+17,2030-12-30 0:00,shares,Business,developer,China,0
7.49534E+17,2030-08-31 0:00,search,Personal,designer,India,0
7.18709E+17,2030-06-07 0:00,search,Personal,designer,France,0
7.15116E+17,2030-05-28 0:00,search,Personal,developer,Saudi Arabia,0
7.57532E+17,2030-09-22 0:00,search,Personal,designer,Belarus,1
7.31034E+17,2030-07-11 0:00,product_referral,Personal,designer,India,1
7.34079E+17,2030-07-19 0:00,search,Personal,marketer,Finland,1
7.18277E+17,2030-06-06 0:00,invites,Business,designer,Philippines,1
7.05792E+17,2030-05-02 0:00,direct,Personal,marketer,Italy,0
6.72327E+17,2030-01-30 0:00,direct,Personal,other,Russia,1
6.71067E+17,2030-01-26 0:00,search,Personal,developer,Ukraine,0
6.67486E+17,2030-01-16 0:00,direct,Business,project-manager,Germany,1
6.78256E+17,2030-02-15 0:00,shares,Business,project-manager,United States,1
6.70057E+17,2030-01-24 0:00,search,Personal,developer,Brazil,0
6.89776E+17,2030-03-19 0:00,invites,Business,marketer,Czechia,1
6.92287E+17,2030-03-26 0:00,search,Personal,developer,Taiwan,0
7.87739E+17,2030-12-14 0:00,direct,Personal,other,Russia,1
7.05821E+17,2030-05-02 0:00,search,Personal,designer,United States,0
6.734E+17,2030-02-02 0:00,invites,Personal,designer,United States,0
6.78291E+17,2030-02-15 0:00,shares,Business,developer,Mexico,1
7.66645E+17,2030-10-17 0:00,invites,Business,project-manager,United Kingdom,1
7.89432E+17,2030-12-19 0:00,invites,Business,marketer,Luxembourg,1
7.73764E+17,2030-11-06 0:00,direct,Personal,designer,Indonesia,0
7.527E+17,2030-09-09 0:00,shares,Business,developer,Hong Kong,0
7.63799E+17,2030-10-09 0:00,shares,Personal,other,United Kingdom,0
7.42988E+17,2030-08-13 0:00,shares,Business,developer,India,1
7.60878E+17,2030-10-01 0:00,search,Personal,designer,Russia,0
7.4622E+17,2030-08-22 0:00,direct,Personal,developer,Poland,0
7.36501E+17,2030-07-26 0:00,shares,Business,developer,Russia,1
7.3366E+17,2030-07-18 0:00,direct,Personal,developer,France,0
7.30033E+17,2030-07-08 0:00,invites,Personal,developer,India,0
7.07918E+17,2030-05-08 0:00,shares,Business,developer,Thailand,1
6.98271E+17,2030-04-11 0:00,direct,Business,developer,Colombia,1
7.06043E+17,2030-05-03 0:00,direct,Personal,other,France,0
6.8255E+17,2030-02-27 0:00,search,Personal,designer,Indonesia,0
7.28892E+17,2030-07-05 0:00,invites,Personal,developer,Myanmar,1
6.97007E+17,2030-04-08 0:00,direct,Personal,designer,Russia,1
6.74606E+17,2030-02-05 0:00,search,Education,designer,United States,1
6.64083E+17,2030-01-07 0:00,invites,Business,designer,United States,1
6.79648E+17,2030-02-19 0:00,search,Personal,designer,Hashemite Kingdom of Jordan,0
6.64445E+17,2030-01-08 0:00,shares,Business,project-manager,Canada,1
6.94916E+17,2030-04-02 0:00,social,Business,developer,Portugal,0
6.88817E+17,2030-03-16 0:00,search,Personal,designer,United Kingdom,0
7.83853E+17,2030-12-04 0:00,search,Business,developer,Guam,0
7.7068E+17,2030-10-28 0:00,shares,Business,developer,Poland,1
7.5651E+17,2030-09-19 0:00,direct,Personal,developer,Russia,1
7.72541E+17,2030-11-02 0:00,shares,Personal,designer,Ukraine,0
7.69233E+17,2030-10-24 0:00,invites,Education,other,United States,0
7.43157E+17,2030-08-13 0:00,invites,Business,developer,Brazil,1
7.51146E+17,2030-09-04 0:00,invites,Business,marketer,Canada,0
7.30018E+17,2030-07-08 0:00,direct,Personal,other,Ukraine,0
7.02043E+17,2030-04-22 0:00,direct,Business,developer,Estonia,1
7.10885E+17,2030-05-16 0:00,search,Personal,designer,Portugal,0
7.10119E+17,2030-05-14 0:00,shares,Personal,other,Netherlands,1
7.00017E+17,2030-04-16 0:00,invites,Personal,developer,Brazil,1
6.73524E+17,2030-02-02 0:00,direct,Personal,designer,Russia,0
6.82153E+17,2030-02-26 0:00,shares,Personal,designer,Ukraine,1
7.71555E+17,2030-10-31 0:00,search,Personal,developer,United States,0
7.28868E+17,2030-07-05 0:00,product_referral,Business,designer,France,0
6.95666E+17,2030-04-04 0:00,direct,Personal,marketer,Russia,0
7.0947E+17,2030-05-12 0:00,invites,Personal,marketer,Russia,1
7.79674E+17,2030-11-22 0:00,shares,Business,designer,Germany,0
7.74693E+17,2030-11-08 0:00,shares,Personal,designer,Brazil,0
7.65621E+17,2030-10-14 0:00,direct,Personal,designer,Russia,0
6.78634E+17,2030-02-16 0:00,shares,Personal,designer,United States,0
7.11904E+17,2030-05-19 0:00,search,Personal,developer,Philippines,0
7.92736E+17,2030-12-28 0:00,search,Personal,designer,Taiwan,0
7.80999E+17,2030-11-26 0:00,product_referral,Personal,developer,Pakistan,0
7.70851E+17,2030-10-29 0:00,search,Education,developer,Canada,0
7.53337E+17,2030-09-10 0:00,search,Personal,developer,South Korea,1
7.53634E+17,2030-09-11 0:00,direct,Business,designer,Canada,0
7.45228E+17,2030-08-19 0:00,search,Personal,designer,Russia,1
7.40278E+17,2030-08-05 0:00,invites,Personal,other,Canada,0
7.43146E+17,2030-08-13 0:00,product_referral,Personal,designer,Ukraine,0
6.94414E+17,2030-04-01 0:00,search,Personal,other,France,0
6.97491E+17,2030-04-09 0:00,invites,Personal,other,Peru,0
6.80538E+17,2030-02-21 0:00,direct,Personal,developer,Canada,0
6.79602E+17,2030-02-19 0:00,direct,Personal,other,United Kingdom,0
6.73841E+17,2030-02-03 0:00,shares,Business,designer,Egypt,0
7.68062E+17,2030-10-21 0:00,shares,Business,project-manager,Nigeria,1
7.23159E+17,2030-06-19 0:00,direct,Personal,other,Russia,0
6.86968E+17,2030-03-11 0:00,direct,Personal,designer,Russia,0
7.8905E+17,2030-12-18 0:00,shares,Personal,designer,Indonesia,0
7.75791E+17,2030-11-11 0:00,direct,Personal,developer,India,0
7.49273E+17,2030-08-30 0:00,direct,Personal,developer,Czechia,0
7.81082E+17,2030-11-26 0:00,direct,Personal,marketer,India,0
7.60838E+17,2030-10-01 0:00,shares,Personal,other,Russia,1
7.0352E+17,2030-04-26 0:00,search,Personal,developer,New Zealand,0
7.76773E+17,2030-11-14 0:00,product_referral,Personal,designer,Russia,0
7.84256E+17,2030-12-05 0:00,direct,Business,designer,China,0
7.41651E+17,2030-08-09 0:00,search,Personal,developer,Hungary,1
7.11261E+17,2030-05-17 0:00,search,Personal,developer,Indonesia,0
6.82533E+17,2030-02-27 0:00,shares,Business,other,Spain,0
6.82312E+17,2030-02-26 0:00,direct,Personal,developer,Germany,0
7.38852E+17,2030-08-01 0:00,invites,Business,project-manager,United States,0
7.40287E+17,2030-08-05 0:00,invites,Personal,developer,United States,0
6.90097E+17,2030-03-20 0:00,shares,Business,developer,Bulgaria,0
6.81771E+17,2030-02-25 0:00,direct,Personal,developer,Russia,0
6.86081E+17,2030-03-09 0:00,shares,Personal,designer,Japan,0
7.32509E+17,2030-07-15 0:00,shares,Personal,designer,India,0
7.48121E+17,2030-08-27 0:00,search,Personal,designer,Hong Kong,0
7.40699E+17,2030-08-06 0:00,search,Personal,other,Brazil,0
7.20911E+17,2030-06-13 0:00,direct,Personal,project-manager,China,0
7.66525E+17,2030-10-17 0:00,direct,Personal,marketer,Russia,1
7.85497E+17,2030-12-08 0:00,direct,Business,designer,France,0
7.92121E+17,2030-12-26 0:00,search,Personal,designer,Kazakhstan,1
7.68659E+17,2030-10-23 0:00,search,Personal,designer,India,0
7.76468E+17,2030-11-13 0:00,direct,Personal,designer,Latvia,1
7.64133E+17,2030-10-10 0:00,shares,Business,developer,Brazil,1
7.6706E+17,2030-10-18 0:00,product_referral,Personal,other,United States,0
7.58168E+17,2030-09-24 0:00,search,Business,developer,South Korea,0
7.26346E+17,2030-06-28 0:00,product_referral,Personal,designer,Japan,0
7.60893E+17,2030-10-01 0:00,product_referral,Personal,designer,Russia,1
7.68492E+17,2030-10-22 0:00,invites,Personal,designer,United Kingdom,0
7.62693E+17,2030-10-06 0:00,search,Personal,designer,Ukraine,0
7.58636E+17,2030-09-25 0:00,direct,Business,designer,Hungary,1
7.53386E+17,2030-09-10 0:00,direct,Education,designer,United States,1
7.45367E+17,2030-08-19 0:00,search,Business,designer,United States,1
7.44308E+17,2030-08-16 0:00,search,Personal,designer,United States,1
7.46083E+17,2030-08-21 0:00,direct,Personal,project-manager,Russia,0
7.50277E+17,2030-09-02 0:00,direct,Personal,developer,Singapore,0
7.39127E+17,2030-08-02 0:00,direct,Personal,developer,Germany,1
7.24959E+17,2030-06-24 0:00,search,Personal,designer,Ukraine,1
6.98453E+17,2030-04-12 0:00,direct,Personal,marketer,Republic of Lithuania,1
6.88369E+17,2030-03-15 0:00,direct,Personal,designer,Turkey,0
6.95245E+17,2030-04-03 0:00,direct,Personal,designer,Ukraine,0
6.70344E+17,2030-01-24 0:00,search,Personal,designer,Italy,1
6.68918E+17,2030-01-20 0:00,search,Personal,designer,United Kingdom,0
6.94223E+17,2030-03-31 0:00,direct,Personal,other,Bangladesh,1
6.98435E+17,2030-04-12 0:00,shares,Personal,designer,Japan,0
7.83499E+17,2030-12-03 0:00,search,Personal,marketer,Singapore,0
7.73254E+17,2030-11-04 0:00,product_referral,Personal,marketer,Russia,0
7.37739E+17,2030-07-29 0:00,direct,Business,developer,United States,0
7.37736E+17,2030-07-29 0:00,search,Personal,designer,Russia,0
6.78228E+17,2030-02-15 0:00,search,Personal,designer,Japan,0
7.76374E+17,2030-11-13 0:00,invites,Personal,other,Vietnam,1
7.77254E+17,2030-11-15 0:00,invites,Business,other,United States,0
7.77657E+17,2030-11-16 0:00,invites,Business,developer,United States,0
7.88286E+17,2030-12-16 0:00,invites,Business,developer,Russia,1
7.77317E+17,2030-11-15 0:00,direct,Business,other,Netherlands,0
7.8737E+17,2030-12-13 0:00,shares,Personal,developer,Russia,1
7.74186E+17,2030-11-07 0:00,shares,Business,developer,Vietnam,0
7.5844E+17,2030-09-24 0:00,shares,Personal,developer,Ukraine,0
7.40188E+17,2030-08-05 0:00,shares,Business,developer,Poland,1
7.61128E+17,2030-10-02 0:00,direct,Business,designer,Belarus,0
7.38047E+17,2030-07-30 0:00,search,Personal,developer,Russia,0
7.37547E+17,2030-07-29 0:00,shares,Business,project-manager,Australia,0
7.32647E+17,2030-07-15 0:00,search,Business,other,United States,0
7.20268E+17,2030-06-11 0:00,shares,Personal,designer,France,0
6.97734E+17,2030-04-10 0:00,shares,Personal,developer,Malaysia,1
7.20452E+17,2030-06-12 0:00,shares,Personal,developer,Vietnam,0
7.10012E+17,2030-05-14 0:00,shares,Personal,other,China,0
7.09641E+17,2030-05-13 0:00,direct,Personal,designer,Russia,0
7.25726E+17,2030-06-26 0:00,search,Personal,designer,Ukraine,0
6.80437E+17,2030-02-21 0:00,search,Personal,other,Republic of Lithuania,0
6.75069E+17,2030-02-06 0:00,search,Personal,designer,Russia,0
6.83275E+17,2030-03-01 0:00,direct,Personal,other,Singapore,0
7.72221E+17,2030-11-01 0:00,search,Business,project-manager,Mexico,0
7.51364E+17,2030-09-05 0:00,search,Personal,marketer,Azerbaijan,0
7.11938E+17,2030-05-19 0:00,search,Personal,other,Russia,0
6.95476E+17,2030-04-04 0:00,search,Personal,designer,Indonesia,0
7.76721E+17,2030-11-14 0:00,product_referral,Personal,other,Denmark,0
7.66611E+17,2030-10-17 0:00,shares,Personal,developer,Russia,1
7.90788E+17,2030-12-23 0:00,search,Personal,project-manager,China,0
7.71672E+17,2030-10-31 0:00,direct,Business,designer,Belarus,0
7.59366E+17,2030-09-27 0:00,direct,Personal,designer,France,1
7.58271E+17,2030-09-24 0:00,search,Personal,designer,Russia,0
7.45487E+17,2030-08-20 0:00,search,Personal,developer,Indonesia,1
7.61968E+17,2030-10-04 0:00,direct,Personal,other,Costa Rica,0
7.43845E+17,2030-08-15 0:00,shares,Personal,developer,Ukraine,0
7.2287E+17,2030-06-18 0:00,shares,Business,developer,Argentina,1
7.41356E+17,2030-08-08 0:00,invites,Business,developer,France,0
7.40113E+17,2030-08-05 0:00,shares,Personal,developer,South Korea,0
